,House Name,Location,ImgURL,Price
730,2 Bed Apartment with En Suite in Ruaka,Standard 2-Bedroom Apartment B - 110 Sqm,https://i.roamcdn.net/prop/brk/listing-thumb-376w/50b6e6ab286a7c4f3301906f23f5a9d6/-/prod-property-core-backend-media-brk/6112480/cf69ef70-8a31-406e-a0a2-f11dbe5997b5.jpg,"KSh 6,950,000"
731,Residential Land at Milima Road,Residential Land on Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d4fcae47254ed06b34afd01be3c1a4b0/-/prod-property-core-backend-media-brk/6664537/02f5b05e-ddb3-4edc-b972-3e3acd6b6e18.jpeg,"KSh 14,800,000"
732,3 Bed Apartment with En Suite at Kindaruma Road,Discover our 3-Bedroom Apartments at Jade Resid ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/2d16cb2e39819dfc69ff0e298101c193/-/prod-property-core-backend-media-brk/6664530/61d9f2ec-906c-4dec-a1da-978701a82178.jpg,"KSh 6,500,000"
733,2 Bed Apartment with En Suite at Lavington,MODERN 2BEDROOM APARTMENT,https://i.roamcdn.net/prop/brk/listing-thumb-376w/5138f830a17fe8088043ad6663e78b22/-/prod-property-core-backend-media-brk/6664460/91badb2b-0193-4fb7-941d-9452afdede87.jpg,"KSh 19,999,000"
734,3 Bed Apartment with En Suite at Westlands,BOLD 3BEDROOM ALL ENSUITE WITH DSQ,https://i.roamcdn.net/prop/brk/listing-thumb-376w/97dc55a98ab1bb389e8fffdad3ed418b/-/prod-property-core-backend-media-brk/6664397/c42623d3-85c1-4be2-b040-44a1d11a12fc.jpg,"KSh 150,000,000"
735,3 Bed Apartment with En Suite at Kileleshwa,MODERN 3BEDS. 4BATHS. 1GUESTROOM & UNOBSTRUCTED ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/e950c1a5b8df7de4e1c1076f09307f81/-/prod-property-core-backend-media-brk/6664386/6c42d5c6-6b33-4bc8-9c23-baf72b9769bb.jpg,"KSh 33,500,000"
736,0.05 ha Commercial Land in Kinoo,Prime Commercial Plot Touching Tarmac for Sale ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f9fdc32efb4fed32c6c774abcb9e0e43/-/prod-property-core-backend-media-brk/6664079/19d30d6d-4d48-4e43-a19d-a41a8c4a3bc7.jpg,"KSh 19,500,000"
737,1 Bed Apartment with En Suite in Westlands Area,Luxurious modern 1 & 2 Bedroom Apartments for s ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/24833aaf290d9179118fd6dc8dd06571/-/prod-property-core-backend-media-brk/6664073/755c733f-d8e7-47a6-8bee-ec22b6c73bda.jpg,"KSh 9,000,000"
738,2 Bed Apartment with En Suite in Westlands Area,2-Bedroom Ensuite Apartment + DSQ - 131 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/40220c9483c2dc22b8c5e15be65c9091/-/prod-property-core-backend-media-brk/6663910/98d500b9-8f8d-49b2-a79a-605c7a038aaa.jpg,"KSh 7,500,000"
739,Serviced Studio Apartment with Gym at Kikambala Road,Ambra Heights,https://i.roamcdn.net/prop/brk/listing-thumb-376w/75603bdc51ca1e7881d1439dfaa1aab2/-/prod-property-core-backend-media-brk/6663895/d3661cdd-b2fa-45ef-8cc4-1f87a8528d2f.jpg,"KSh 4,200,000"
740,4 Bed Villa with En Suite at Diani Beach Road,Villa Paradiso by Minazi Homes,https://i.roamcdn.net/prop/brk/listing-thumb-376w/513dd779b1d46f28be51c093c64ba199/-/prod-property-core-backend-media-brk/6663745/8589ecdd-5d66-465f-9d96-5421b8b9aa6b.jpg,"KSh 32,000,000"
741,5 Bed House with En Suite in Spring Valley,Modern Five Bedroom House for Sale in Spring Va ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/712d6351ab018a91c3c34092a7d7ac88/-/prod-property-core-backend-media-brk/6663724/3e231c1b-9cb7-4e3e-91ce-319e20d1eaec.jpg,"KSh 800,000"
742,5 Bed Apartment with En Suite at Kilimani,REDEFINING LIVING WITH 5BEDS. 6BATHS. 2BALCONIE ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f23a76a11e5cedc5bcee8c5e77611de4/-/prod-property-core-backend-media-brk/6675888/70fc8854-a42c-4007-9968-33fbd2e681a8.jpg,"KSh 1,400,000"
743,3 Bed Apartment with En Suite at Riverside,MODERN 3BEDROOM ALL ENSUITE PLUS GUESTROOM APAR ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/37073897c9db61bc3115dc03a6886820/-/prod-property-core-backend-media-brk/3890024/2bf8676a-27f2-4988-aa76-5e911562b5f3.jpg,"KSh 9,700,000"
744,2 Bed Apartment with En Suite in Westlands Area,2 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8b8f5a4fd54464c2c28e117d50832a4f/-/prod-property-core-backend-media-brk/3880363/33550812-e9a8-4a17-9fb7-e955c43ff415.jpg,"KSh 17,500,000"
745,2 Bed Apartment with En Suite in Kileleshwa,2 BEDROOM APARTMENT FOR SALE IN KILELESHWA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d237afe7ffde0e7ce7b843cb84415b11/-/prod-property-core-backend-media-brk/6531075/2cdca24c-6397-48d2-94b3-cc1ef757a47d.jpg,"KSh 24,000,000"
746,Serviced 2 Bed Apartment with Gym at Bamburi,2 bedroom apartment on sale at KES 4.2million o ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c56a08dc335bdd63be0507b51bd707f7/-/prod-property-core-backend-media-brk/5930602/74cbd781-52eb-4d3a-96eb-3aac0a7821ea.jpg,"KSh 45,000,000"
747,Serviced 10 Bed Apartment with Borehole at Bamburi,"Flat on sale at KES 32 million only with 321,00 ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/d82bc9b0c8047be16ac7b63007c6b23f/-/prod-property-core-backend-media-brk/6343229/6a7dfba2-0938-47c0-9683-ed5235a9821e.jpg,"KSh 500,000"
748,1 ac Land at Mombasa Road,"3-5 Acres Parcels Touching Mombasa Road, Voi at ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/efe42c1e0b3e6d8a03778551a4f7e605/-/prod-property-core-backend-media-brk/6663473/68b87fb1-c83d-455b-b917-de990127beae.jpeg,"KSh 680,000"
749,"5,000 ft² Residential Land in Kitengela",Plots for sale in Kitengela,https://i.roamcdn.net/prop/brk/listing-thumb-376w/393d669fb9b46cc2c1ed2388d08f6220/-/prod-property-core-backend-media-brk/6663410/067fa327-e334-455b-bf61-5e182bf3c5b4.jpg,"KSh 45,000,000"
750,2 Bed Apartment with En Suite at Kirichwa Road,UNIQUE DESIGN OF 2 BEDROOM APARTMENTS FOR SALE,https://i.roamcdn.net/prop/brk/listing-thumb-376w/3fb819e49a782905f9af5e16156ffbc0/-/prod-property-core-backend-media-brk/6235510/b3635a0d-6857-4a3e-8a1a-dce19270d1d5.jpg,"KSh 13,050,000"
751,2 Bed Apartment with Swimming Pool in Westlands Area,A 2bdrm unfurnished duplex apartment for sale i ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8096f44ebe6979185141a7ea4bdf9fa4/-/prod-property-core-backend-media-brk/6256390/6cc25e32-9310-414e-a5f7-e0fa83d4fd9b.jpg,"KSh 9,500,000"
752,4 Bed Apartment with Swimming Pool in Westlands Area,A 4bdrm apartment for sale in Westland.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/ceaa37220dab245a66892e98d1b9cb43/-/prod-property-core-backend-media-brk/6256406/14eb7bd1-47d7-4a18-bacb-a9e7cc0a4994.jpg,"KSh 16,500,000"
753,5 Bed Townhouse with En Suite in Kileleshwa,Unique Listings,https://i.roamcdn.net/prop/brk/listing-thumb-376w/315f39c4c3032b2ad8a8f033a722964d/-/prod-property-core-backend-media-brk/6256435/518d1d4d-0fc0-40cb-beb4-d6875af27a9a.jpg,"KSh 12,500,000"
754,Residential Land in Malaa,Residential plot for sale in malaa,https://i.roamcdn.net/prop/brk/listing-thumb-376w/ee2712ec58eb2a471628bc89543ca74c/-/prod-property-core-backend-media-brk/6304216/b8f99758-f9ff-42b2-ad25-b3050bb31fb8.jpeg,"KSh 8,600,000"
755,Residential Land at Kbc,Residential land for sale in malaa(KBC),https://i.roamcdn.net/prop/brk/listing-thumb-376w/26e811be9760900ba0bf21eb21b6091c/-/prod-property-core-backend-media-brk/6472579/5ab9b8b4-3370-44b8-9e44-ba6acee8234e.jpg,"KSh 8,600,000"
756,4 Bed Townhouse with En Suite at Kitisuru,Kitisuru 4 bedroom townhouses for sale.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/9665cdd455fd79596f689acbad60e520/-/prod-property-core-backend-media-brk/6654719/d4541b07-541d-4aeb-8b2d-5bfe6a6a2791.jpg,"KSh 10,500,000"
757,2 Bed Apartment with En Suite in Kilimani,2 Bedroom Apartment For Sale In Kilimani,https://i.roamcdn.net/prop/brk/listing-thumb-376w/003e0eebda07a4ccaac4ca56a6f25c72/-/prod-property-core-backend-media-brk/6654591/5993eba0-549a-4712-a9a9-eb8701438b91.jpg,"KSh 13,800,000"
758,2 Bed Apartment with En Suite at Githunguri Road,"1,2 & 3 BEDROOMS FOR SALE ALONG GITHUNGURI ROAD ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/8c7429fa1ed5b71eab770230a35c521a/-/prod-property-core-backend-media-brk/6663119/d96a4f24-3326-4265-9951-d5b93d3e73bb.jpg,"KSh 7,500,000"
759,4 Bed Townhouse with En Suite at Ngong,New Stunning 4 Bedroom Townhouse for sale in Ng ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/1f8de8ce5b7a1ad32e4c25775048ff33/-/prod-property-core-backend-media-brk/6662997/5fb83b19-5ae1-4228-af72-6b9fb0f8a86e.jpg,"KSh 16,500,000"
760,4 Bed House with En Suite in Kitengela,4 Bedroom Houses For Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b84af6ba8f66e53dbf8120aba042c318/-/prod-property-core-backend-media-brk/6662913/e9b43425-a002-4ad7-819f-ac98405428e3.jpg,"KSh 13,500,000"
761,2 Bed Apartment with En Suite in Kilimani,ELEGANT 2-BEDROOM APARTMENT FOR SALE IN KILIMAN ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/adbe4f1c973758d1a881258654baa5f0/-/prod-property-core-backend-media-brk/6662899/5e85476f-0330-4df5-adeb-cac1be512e2c.JPG,"KSh 19,000,000"
762,2 Bed Apartment with En Suite in Kilimani,ELEGANT 2-BEDROOM APARTMENT FOR SALE IN KILIMAN ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f830cc976ed6a855e96bc13b086f63ad/-/prod-property-core-backend-media-brk/6662858/336206e8-0909-4802-ab40-50052ee10a4e.JPG,"KSh 6,800,000"
763,2 Bed Apartment with En Suite in Kilimani,DISCOVER YOUR DREAM SPACE WITH OUR STUNNING 2-B ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a4da8925872bacff12edf402a862c4bb/-/prod-property-core-backend-media-brk/6276715/dd2db6ee-e54e-467f-8a54-0fca148c7a70.jpg,"KSh 60,000,000"
764,3 Bed Apartment with En Suite in Kilimani,SPACIOUS 3-BEDROOM APARTMENT WITH DSQ FOR SALE ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/2e1f66f66c47b7550202b7277efbae84/-/prod-property-core-backend-media-brk/6275173/cbeb777e-efbe-4d33-b709-92429ad10314.jpg,"KSh 60,000,000"
765,2 Bed Apartment with En Suite in Mombasa Road,ELEGANT 2-BEDROOM APARTMENT FOR SALE IN SYOKIMA ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/baf252d5cce14b68105e0b6504d958b9/-/prod-property-core-backend-media-brk/3068441/c0ae3dc7-569a-4cf4-a396-75353f0f13ed.JPG,"KSh 7,500,000"
766,3 Bed Apartment with En Suite in Kileleshwa,EXQUISTE THREE-BEDROOM APARTMENT ALL EN-SUITE W ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f3761219fda244aee15f32f93668c149/-/prod-property-core-backend-media-brk/6662861/cab296d8-9abf-4fe4-b728-24ac6a1d6b91.jpg,"KSh 8,600,000"
767,2 Bed Apartment with Gym in Kileleshwa,Unique Listings,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f29918e215b2d6d97c3ed6bcb8b79697/-/prod-property-core-backend-media-brk/6662845/dd8c8e97-d36a-4119-98ba-ff4fe48898c8.PNG,"KSh 40,000,000"
768,3 Bed Apartment with En Suite in Kileleshwa,Unique Listings,https://i.roamcdn.net/prop/brk/listing-thumb-376w/054d11beb90aa446dc2cf59253a0f1d8/-/prod-property-core-backend-media-brk/6662834/a489f481-c004-4f61-ad1a-0958db3fe8df.jpg,"KSh 320,000,000"
769,2 Bed Apartment with En Suite in Kilimani,2 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/9a9a824f80cd63a9f766201e16974974/-/prod-property-core-backend-media-brk/6662833/128ef500-a8e3-4f96-9859-c6f867015564.jpg,"KSh 1,300,000"
770,4 Bed Apartment with En Suite in Lavington,4 Bedroom penthouse in Lavington,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7c7c82b2858af2cf9b227b4436a7125e/-/prod-property-core-backend-media-brk/6662811/c1a4ac7b-39ea-4851-93d5-d140103697f3.jpg,"KSh 98,000,000"
771,5 Bed House with En Suite in Lavington,"5 BEDROOMS HOUSE IN LAVINGTON, OFF JAMES GICHUR ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/b2a6ad5bfac87aced82399bcad88bbe6/-/prod-property-core-backend-media-brk/6662794/c35c42f8-cee4-4891-a23e-60c394adf139.jpg,"KSh 85,000,000"
772,3 Bed House with En Suite in Ngong,3 BEDROOMS BUNGALOW IN NGONG OLKERI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/98f4b194349e7e1989fc613c5daf7657/-/prod-property-core-backend-media-brk/6662784/6353192c-4a31-46e0-97f3-d0103820c583.jpg,"KSh 6,500,000"
773,Serviced 2 Bed Apartment with En Suite in Kilimani,2 BEDROOMS APARTMENT IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f64d8d98a5da875d05d5a65f2c1b003d/-/prod-property-core-backend-media-brk/6662755/b88b9954-71b0-4054-ac87-75937bb8588b.jpg,"KSh 33,500,000"
774,3 Bed Apartment with En Suite in Nyali Area,"CLOUD 9 BEACH APARTMENTS, NYALI",https://i.roamcdn.net/prop/brk/listing-thumb-376w/789416e3138f6f3fa4c57da151e68fb1/-/prod-property-core-backend-media-brk/6662732/fb90c33d-9059-4c5b-80d6-ca98a71e49f6.jpeg,"KSh 8,000,000"
775,0.85 ac Land in Lavington,0.85 Acres Of Land For Sale In Lavington.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b3bca1397d8e014cebe10d24164ebf60/-/prod-property-core-backend-media-brk/6662614/4b7e1bd9-e0d8-4cfc-b097-ba108be27159.png,"KSh 23,000,000"
776,"3,200 ft² Land at Sun En Sand",40/80 Plots On Sale At A Prime Area Of Kikambal ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/2ecc720f0818a3b05f4a144b881594d0/-/prod-property-core-backend-media-brk/6662540/f228191c-a437-4510-97e3-bbd5861a27f7.jpeg,"KSh 15,500,000"
777,5 Bed Townhouse with Gym in Lavington,5 Bedroom all ensuite,https://i.roamcdn.net/prop/brk/listing-thumb-376w/9a7c7caf70e8ea69c501730e4f00cf8a/-/prod-property-core-backend-media-brk/6662524/6b4c4ed4-be5e-4b4b-99cd-3d2a0e73daa6.jpeg,"KSh 12,600,000"
778,4 Bed Townhouse with En Suite in Lavington,4 Bedroom Town House For Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d64941d1dec8aa67bed44957fc9b44ad/-/prod-property-core-backend-media-brk/6662476/84140a04-d3de-416d-8a41-2c3db8ef5ca3.jpeg,"KSh 7,500,000"
779,Serviced 1 Bed Apartment with En Suite at Westlands,URBAN 1BEDROOM APARTMENT,https://i.roamcdn.net/prop/brk/listing-thumb-376w/0d1f8ef7d054b47318b76fd8ea0e68aa/-/prod-property-core-backend-media-brk/6662474/09c6b061-8353-4e88-9ffb-9c7b8f12ae69.jpeg,"KSh 6,800,000"
780,Serviced 5 Bed Apartment with En Suite at Kilimani,REDEFINING LIVING WITH 5BEDS. 6BATHS. 2BALCONIE ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/e2d6d6411dada61145bf74f5cbf6408b/-/prod-property-core-backend-media-brk/6662466/64bd5ac2-aadc-4119-a744-71e6dfcd7470.jpeg,"KSh 15,000,000"
781,Serviced 2 Bed Apartment with En Suite at Lavington,MODERN & MINI 2BEDROOM APARTMENT,https://i.roamcdn.net/prop/brk/listing-thumb-376w/4a0fd575e5a9000f4dcf577e0e0310a1/-/prod-property-core-backend-media-brk/5833439/3908d3ee-82be-486d-8f62-bc845828e8aa.jpg,"KSh 9,000,000"
782,Serviced 4 Bed Apartment with En Suite at Kilimani,MODERN 4BEDS. 5BATHS. 1GUESTROOM & UNOBSTRUCTE ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/6252de9689bfa35d2dd34a7a6dc6c2e6/-/prod-property-core-backend-media-brk/6110365/f4215faa-84d7-4076-a03a-090b6fa5c04b.jpg,"KSh 2,200,000"
783,Serviced 3 Bed Apartment with En Suite at Kileleshwa,MODERN 3BEDROOM ALL ENSUITE WITH DSQ,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a747398eb26b2b38e17c618cf1687db8/-/prod-property-core-backend-media-brk/6662366/174b9db6-859a-4230-9589-d43b1e8abf01.jpg,"KSh 8,800,000"
784,Serviced 3 Bed Apartment with En Suite at Kilimani,COSMOPOLITAN 3BEDROOM APARTMENT,https://i.roamcdn.net/prop/brk/listing-thumb-376w/0830ae92f4c64069703f0e77081c4cb1/-/prod-property-core-backend-media-brk/6662329/b245ae10-5772-4914-93aa-d99c9d56b1a2.jpg,"KSh 6,000,000"
785,Serviced 1 Bed Apartment with En Suite at George Padmore Road,1 & 2 bedroom apartments for sale in Kilimani,https://i.roamcdn.net/prop/brk/listing-thumb-376w/80b659e921145674285e459e6f05d503/-/prod-property-core-backend-media-brk/6662217/02098d98-e028-4908-9904-044fb2dbe3ff.jpg,"KSh 6,500,000"
786,Serviced 1 Bed Apartment with En Suite at Ndemi Road,"1,2,3 & 4 Bedroom Apartments For Sale In Kilima ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/6ad7680a23df243dfa322c4d814036ac/-/prod-property-core-backend-media-brk/6662170/846874b6-3cd2-460f-acd8-c51b58524d3a.jpg,"KSh 20,000,000"
787,2 Bed Apartment with En Suite in Westlands Area,New Project Alert! Modern Westlands Apartments ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d1809c1e35ee99dcb89a6523a03e9046/-/prod-property-core-backend-media-brk/6662149/e0b3d870-fd4a-4402-add7-73b487b67094.jpeg,"KSh 3,500,000"
788,1 Bed Apartment with En Suite in Westlands Area,New Project Alert! Modern Westlands Apartments ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/ac4d9b915266c3ded19d812fcf406919/-/prod-property-core-backend-media-brk/6662107/857a2899-654c-4e31-a984-e48a28d66eaf.jpg,"KSh 9,500,000"
789,0.12 ac Land at Kiora,Selling Prime 40 By 80 Residential Plots of Lan ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/fdc778c8b541c05791b29275c39ce491/-/prod-property-core-backend-media-brk/6662097/4d061f48-c513-4743-a1eb-fde00f7b8345.jpeg,"KSh 14,000,000"
790,0.25 ac Land at Migaa Estate,Selling Prime and Serviced Quarter Acre Plot of ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/ba329e7e4f0c207d893297b60cf75b80/-/prod-property-core-backend-media-brk/6662003/4a4efd2d-5cbc-43df-aa1b-32d177bc0583.jpeg,"KSh 16,000,000"
791,0.125 ac Land at Migaa Estate,Selling Prime and Serviced Eighth Acre Plot of ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/29b601c28c1389b3c040845ec90b1a8d/-/prod-property-core-backend-media-brk/6662092/89b39015-8ee3-4f7f-a9fc-04a19a11a53c.jpg,"KSh 22,000,000"
792,1 Bed Apartment with En Suite in Riara Road,NEW AND MODERN APARTMENTS FOR SALE,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b54061a1eec6208cda44da3c9c46222f/-/prod-property-core-backend-media-brk/6662076/5b94423d-e2df-449a-be59-d780514a8a85.jpg,"KSh 10,800,000"
793,1 m² Land in Redhill,Land for Sale in Redhill,https://i.roamcdn.net/prop/brk/listing-thumb-376w/103f91afbbdc04b59759c61a6bcfc1a8/-/prod-property-core-backend-media-brk/6662051/12e3dba7-d338-42b2-80fd-7e210751da0e.jpg,"KSh 8,600,000"
794,0.05 ha Residential Land at Lusingetti,"Rose Gate Estate Phase 3 in Kikuyu, Lusingetti.",https://i.roamcdn.net/prop/brk/listing-thumb-376w/ea6ef889632f16c52c45cb880e6da018/-/prod-property-core-backend-media-brk/6661829/78ddfa5b-4694-4739-966b-ed6ff769186a.jpg,"KSh 47,000,000"
795,Serviced 2 Bed Apartment with En Suite at Kileleshwa,LIMITED OFFER! 2BEDROOM APARTMENT,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8d3a0573421f1b90aa48a761e4f43e81/-/prod-property-core-backend-media-brk/6661563/30addbcc-0e1c-4a1e-a722-4aeee86807fc.jpeg,"KSh 45,000,000"
796,2 Bed House with En Suite at Donholm,2 Bedrooms plus 2 Bedsitters for sale in Donhol ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/5a16a32e7a2a033821eb89d543033041/-/prod-property-core-backend-media-brk/6658007/a4f6ac2c-1e92-46cd-aca7-ad54dee2667c.jpg,"KSh 12,000,000"
797,2 Bed Apartment with En Suite at Muthangari Drive,2 BEDROOM PERFECT FOR INVESTMENT WITH UNINTERRU ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/412b5b8c4465dafc2b7ead31d2566669/-/prod-property-core-backend-media-brk/6661360/43521891-c7df-4fe6-a022-722812349ce0.png,"KSh 30,000,000"
798,2 Bed Apartment with Gym at General Mathenge,"ELEGANT AND SPACIOUS 2,3 & 4 BEDROOM APARTMENTS",https://i.roamcdn.net/prop/brk/listing-thumb-376w/010b60a25b83f5f900a78c464e2281e9/-/prod-property-core-backend-media-brk/6605922/b82ffb26-54a8-468b-ba9d-fce2a35d6837.jpg,"KSh 8,300,000"
799,2 Bed Apartment with En Suite at Nyeri Road,SPACIOUS 2 BEDROOM APARTMENTS FOR SALE,https://i.roamcdn.net/prop/brk/listing-thumb-376w/e05b6c3ca3173b343ef3adb23215beef/-/prod-property-core-backend-media-brk/2391153/cf76ea36-b7f5-47b5-9d8b-14e6b0914bdf.jpg,"KSh 190,000,000"
800,2 Bed Apartment with En Suite at Kirichwa Road,NEWLY BUILT 2 BEDROOM IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/dc50d99e66fbc3dfc9e14e20e04305ed/-/prod-property-core-backend-media-brk/6634082/6336d7c9-55e3-45e2-9c68-5b520801502b.jpeg,"KSh 400,000,000"
801,6 Bed Townhouse with En Suite at Kirawa Road,"6bdrm Villa in Kitusuru, Kitisuru for sale",https://i.roamcdn.net/prop/brk/listing-thumb-376w/16cbd9a42d0b2edaf0e6dee6c71c5bae/-/prod-property-core-backend-media-brk/6658181/aebfd890-401c-479c-8969-5ce628fa0000.jpg,"KSh 155,000,000"
802,5 Bed Apartment with En Suite in Kilimani,Kilimani modern 5 bedrooms all ensuite penthou ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8258df3d7c4a55a491e75b24db0bbed8/-/prod-property-core-backend-media-brk/6658201/1030d401-3e1a-47dc-8a33-69adb39d3826.jpg,"KSh 8,500,000"
803,3 Bed Apartment with En Suite in Kilimani,3Bedroom apartment with master ensuite,https://i.roamcdn.net/prop/brk/listing-thumb-376w/ec17cf950ce785dbb2dd38d873b39ace/-/prod-property-core-backend-media-brk/6646749/3881c063-4faa-4cb8-b308-b7a83c07bcba.jpg,"KSh 26,000,000"
804,3 Bed Apartment with En Suite at Sports Road,NEWLY BUILT 3 BEDROOM FOR SALE,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a12312c3c61ee6629a0576fa61d57cc9/-/prod-property-core-backend-media-brk/6647380/e1e02413-0caf-4bdc-8dad-693d7d9bfa4a.jpg,"KSh 25,000,002"
805,2 Bed Apartment with En Suite in Kilimani,"2bedroom ,Master ensuite apartment on sale",https://i.roamcdn.net/prop/brk/listing-thumb-376w/2d3f852922f512bc2a786c7f162f1082/-/prod-property-core-backend-media-brk/6658203/fea1f1c7-99ed-4ad4-ba05-d6ac2456a229.jpg,"KSh 128,000,000"
806,0.177 ac Land in Eastleigh,0.18 Acre land for sale in Eastleigh,https://i.roamcdn.net/prop/brk/listing-thumb-376w/5e8e3d4b29d94195310d852050561763/-/prod-property-core-backend-media-brk/6658224/34aedd17-37a7-4ece-92b1-0c13887bd7f0.jpg,"KSh 60,000,000"
807,4 Bed Villa with En Suite in Muthaiga,Ambassadorial 4 Bedroom all en-suite villa with ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a53b77ae4556060909b9127dad3ba4f7/-/prod-property-core-backend-media-brk/6658320/31a14475-91ea-4d86-8cdd-f404cfb37733.jpg,"KSh 85,000,000"
808,10 Bed Townhouse with En Suite at Hillcrest Road,10 BEDROOM AMBASSADORIAL HOUSE FOR SALE IN KARE ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d5378b16757aad6726a98afea962b79a/-/prod-property-core-backend-media-brk/6658446/1168a823-9518-4992-bc2a-b3ba30a05fdb.jpg,"KSh 11,500,000"
809,1 Bed Apartment with Swimming Pool in Kilimani,1-Bedroom Apartment - 70 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/07ef56f8e42883c5518a501289b1494a/-/prod-property-core-backend-media-brk/6658573/ac4c4368-0fa3-42fc-b97e-5decef167d99.jpg,"KSh 9,000,000"
810,4 Bed Apartment with En Suite in Kileleshwa,4-Bedroom Apartment - 228 Sqm,https://i.roamcdn.net/prop/brk/listing-thumb-376w/cee86cc68fc5f062122c8c13836a927a/-/prod-property-core-backend-media-brk/6658592/ee140e79-0d6f-4e2d-8e59-017ee030ee54.jpg,"KSh 165,000,000"
811,4 Bed House with Swimming Pool in Lamu,4 bedroom house for sale in Lamu,https://i.roamcdn.net/prop/brk/listing-thumb-376w/483fb708b49c1a89b929b20d17aa9eff/-/prod-property-core-backend-media-brk/6658612/52d894e6-bce0-400a-8ee2-8900bd2cab9a.jpg,"KSh 70,000,000"
812,10 Bed House with En Suite in Rosslyn,6-12 Bed Residence with Office Spaces in Rossly ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a0ac7f4bdd34df303a1a3e6fb1abdb88/-/prod-property-core-backend-media-brk/6659185/f0260330-068d-4ea9-8e57-5dc9c1791378.jpg,"KSh 450,000,000"
813,4 Bed Townhouse with En Suite at Karen,4 BEDROOM VILLA HOUSE FOR SALE IN KAREN NAIROBI ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/601808bd08fba5e4ee9b6946a119580f/-/prod-property-core-backend-media-brk/6661263/d4b5a418-565e-43f9-8040-99b097d7b02e.jpeg,"KSh 48,000,000"
814,Land at Rhino Park Road,1 ACRE LAND FOR SALE IN KAREN NAIROBI KENYA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8383b4eb7bed9370ef6e8f6be3f50bf7/-/prod-property-core-backend-media-brk/6659264/b94684c3-e643-4559-a9d0-919838516e4a.jpg,"KSh 90,000,000"
